             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
             94472 slurm_hpc   run.sh   cdroin  R    2:55:38      1 hpc-201-11-21-a
             94473 slurm_hpc   run.sh   cdroin  R    2:55:38      1 hpc-201-11-21-b
             94471 slurm_hpc   run.sh   cdroin  R    2:55:40      1 hpc-201-11-18-b
             94470 slurm_hpc   run.sh   cdroin  R    2:55:45      1 hpc-201-11-19-b
             94468 slurm_hpc   run.sh   cdroin  R    2:55:48      1 hpc-201-11-18-b
             94469 slurm_hpc   run.sh   cdroin  R    2:55:48      1 hpc-201-11-20-a
             94467 slurm_hpc   run.sh   cdroin  R    2:55:51      1 hpc-201-11-17-a
             94465 slurm_hpc   run.sh   cdroin  R    2:55:54      1 hpc-201-11-17-a
             94466 slurm_hpc   run.sh   cdroin  R    2:55:54      1 hpc-201-11-22-a
             94463 slurm_hpc   run.sh   cdroin  R    2:56:08      1 hpc-201-11-17-a
             94464 slurm_hpc   run.sh   cdroin  R    2:56:08      1 hpc-201-11-18-a
             94462 slurm_hpc   run.sh   cdroin  R    2:56:11      1 hpc-201-11-22-b
             94461 slurm_hpc   run.sh   cdroin  R    2:56:13      1 hpc-201-11-17-b
             94460 slurm_hpc   run.sh   cdroin  R    2:56:21      1 hpc-201-11-20-b
             94459 slurm_hpc   run.sh   cdroin  R    2:56:25      1 hpc-201-11-18-a
             94457 slurm_hpc   run.sh   cdroin  R    2:56:27      1 hpc-201-11-18-b
             94458 slurm_hpc   run.sh   cdroin  R    2:56:27      1 hpc-201-11-21-a
             94456 slurm_hpc   run.sh   cdroin  R    2:56:30      1 hpc-201-11-20-b
             94455 slurm_hpc   run.sh   cdroin  R    2:56:35      1 hpc-201-11-22-a
             94454 slurm_hpc   run.sh   cdroin  R    2:56:37      1 hpc-201-11-18-b
             94453 slurm_hpc   run.sh   cdroin  R    2:56:42      1 hpc-201-11-17-a
             94452 slurm_hpc   run.sh   cdroin  R    2:56:54      1 hpc-201-11-22-b
             94451 slurm_hpc   run.sh   cdroin  R    2:56:58      1 hpc-201-11-21-b
             94449 slurm_hpc   run.sh   cdroin  R    2:57:09      1 hpc-201-11-07-2
             94448 slurm_hpc   run.sh   cdroin  R    2:57:26      1 hpc-201-11-22-a
             94447 slurm_hpc   run.sh   cdroin  R    2:57:30      1 hpc-201-11-22-a
             94446 slurm_hpc   run.sh   cdroin  R    2:57:34      1 hpc-201-11-20-a
             94444 slurm_hpc   run.sh   cdroin  R    2:57:39      1 hpc-201-11-21-a
             94445 slurm_hpc   run.sh   cdroin  R    2:57:39      1 hpc-201-11-20-a
             94443 slurm_hpc   run.sh   cdroin  R    2:57:43      1 hpc-201-11-17-b
             94442 slurm_hpc   run.sh   cdroin  R    2:57:54      1 hpc-201-11-20-b
             94441 slurm_hpc   run.sh   cdroin  R    2:58:03      1 hpc-201-11-07-2
             94440 slurm_hpc   run.sh   cdroin  R    2:58:08      1 hpc-201-11-20-a
             94439 slurm_hpc   run.sh   cdroin  R    2:58:12      1 hpc-201-11-21-b
             94438 slurm_hpc   run.sh   cdroin  R    2:58:20      1 hpc-201-11-17-b
             94437 slurm_hpc   run.sh   cdroin  R    2:58:29      1 hpc-201-11-21-a
             94436 slurm_hpc   run.sh   cdroin  R    2:58:54      1 hpc-201-11-21-a
             94435 slurm_hpc   run.sh   cdroin  R    2:59:23      1 hpc-201-11-07-2
             94434 slurm_hpc   run.sh   cdroin  R    2:59:25      1 hpc-201-11-07-4
             94433 slurm_hpc   run.sh   cdroin  R    2:59:44      1 hpc-201-11-21-b
             94432 slurm_hpc   run.sh   cdroin  R    3:00:30      1 hpc-201-11-21-b
             94431 slurm_hpc   run.sh   cdroin  R    3:00:51      1 hpc-201-11-07-2
             94430 slurm_hpc   run.sh   cdroin  R    3:00:54      1 hpc-201-11-07-3
             94429 slurm_hpc   run.sh   cdroin  R    3:00:57      1 hpc-201-11-21-a
             94428 slurm_hpc   run.sh   cdroin  R    3:01:14      1 hpc-201-11-05-1
             94427 slurm_hpc   run.sh   cdroin  R    3:01:25      1 hpc-201-11-07-3
             94426 slurm_hpc   run.sh   cdroin  R    3:01:38      1 hpc-201-11-18-b
             94425 slurm_hpc   run.sh   cdroin  R    3:01:44      1 hpc-201-11-18-b
             94423 slurm_hpc   run.sh   cdroin  R    3:02:12      1 hpc-201-11-21-a
             94421 slurm_hpc   run.sh   cdroin  R    3:02:40      1 hpc-201-11-19-b
             94420 slurm_hpc   run.sh   cdroin  R    3:02:51      1 hpc-201-11-20-b
             94419 slurm_hpc   run.sh   cdroin  R    3:02:54      1 hpc-201-11-18-a
             94417 slurm_hpc   run.sh   cdroin  R    3:03:00      1 hpc-201-11-22-b
             94416 slurm_hpc   run.sh   cdroin  R    3:03:12      1 hpc-201-11-22-a
             94415 slurm_hpc   run.sh   cdroin  R    3:03:16      1 hpc-201-11-17-b
             94414 slurm_hpc   run.sh   cdroin  R    3:03:30      1 hpc-201-11-18-b
             94413 slurm_hpc   run.sh   cdroin  R    3:03:33      1 hpc-201-11-21-a
             94412 slurm_hpc   run.sh   cdroin  R    3:03:35      1 hpc-201-11-18-a
             94411 slurm_hpc   run.sh   cdroin  R    3:03:44      1 hpc-201-11-18-b
             94410 slurm_hpc   run.sh   cdroin  R    3:03:49      1 hpc-201-11-17-b
             94409 slurm_hpc   run.sh   cdroin  R    3:04:04      1 hpc-201-11-21-a
             94408 slurm_hpc   run.sh   cdroin  R    3:04:07      1 hpc-201-11-22-b
             94407 slurm_hpc   run.sh   cdroin  R    3:04:10      1 hpc-201-11-19-b
             94406 slurm_hpc   run.sh   cdroin  R    3:04:22      1 hpc-201-11-18-a
             94402 slurm_hpc   run.sh   cdroin  R    3:04:43      1 hpc-201-11-22-a
             94401 slurm_hpc   run.sh   cdroin  R    3:04:47      1 hpc-201-11-18-b
             94400 slurm_hpc   run.sh   cdroin  R    3:04:56      1 hpc-201-11-17-a
             94399 slurm_hpc   run.sh   cdroin  R    3:04:59      1 hpc-201-11-05-4
             94398 slurm_hpc   run.sh   cdroin  R    3:05:13      1 hpc-201-11-20-a
             94397 slurm_hpc   run.sh   cdroin  R    3:05:16      1 hpc-201-11-20-b
             94395 slurm_hpc   run.sh   cdroin  R    3:05:19      1 hpc-201-11-07-1
             94396 slurm_hpc   run.sh   cdroin  R    3:05:19      1 hpc-201-11-19-b
             94394 slurm_hpc   run.sh   cdroin  R    3:05:21      1 hpc-201-11-19-b
             94392 slurm_hpc   run.sh   cdroin  R    3:05:29      1 hpc-201-11-21-b
             94390 slurm_hpc   run.sh   cdroin  R    3:06:11      1 hpc-201-11-21-b
             94389 slurm_hpc   run.sh   cdroin  R    3:06:13      1 hpc-201-11-20-b
             94387 slurm_hpc   run.sh   cdroin  R    3:06:38      1 hpc-201-11-21-b
             94386 slurm_hpc   run.sh   cdroin  R    3:06:49      1 hpc-201-11-17-a
             94384 slurm_hpc   run.sh   cdroin  R    3:06:51      1 hpc-201-11-21-b
             94382 slurm_hpc   run.sh   cdroin  R    3:07:26      1 hpc-201-11-18-b
             94381 slurm_hpc   run.sh   cdroin  R    3:07:28      1 hpc-201-11-21-a
             94380 slurm_hpc   run.sh   cdroin  R    3:07:32      1 hpc-201-11-21-a
             94379 slurm_hpc   run.sh   cdroin  R    3:07:36      1 hpc-201-11-21-a
             94378 slurm_hpc   run.sh   cdroin  R    3:07:41      1 hpc-201-11-20-b
             94376 slurm_hpc   run.sh   cdroin  R    3:07:43      1 hpc-201-11-21-a
             94377 slurm_hpc   run.sh   cdroin  R    3:07:43      1 hpc-201-11-22-b
             94374 slurm_hpc   run.sh   cdroin  R    3:07:46      1 hpc-201-11-18-a
             94373 slurm_hpc   run.sh   cdroin  R    3:08:25      1 hpc-201-11-18-a
             94372 slurm_hpc   run.sh   cdroin  R    3:08:27      1 hpc-201-11-20-b
             94371 slurm_hpc   run.sh   cdroin  R    3:08:32      1 hpc-201-11-21-a
             94368 slurm_hpc   run.sh   cdroin  R    3:08:55      1 hpc-201-11-17-b
             94369 slurm_hpc   run.sh   cdroin  R    3:08:55      1 hpc-201-11-21-b
             94370 slurm_hpc   run.sh   cdroin  R    3:08:55      1 hpc-201-11-21-b
             94367 slurm_hpc   run.sh   cdroin  R    3:08:59      1 hpc-201-11-18-b
             94364 slurm_hpc   run.sh   cdroin  R    3:09:20      1 hpc-201-11-17-a
             94363 slurm_hpc   run.sh   cdroin  R    3:09:24      1 hpc-201-11-18-b
             94361 slurm_hpc   run.sh   cdroin  R    3:09:34      1 hpc-201-11-17-b
             94360 slurm_hpc   run.sh   cdroin  R    3:09:46      1 hpc-201-11-18-a
             94358 slurm_hpc   run.sh   cdroin  R    3:09:55      1 hpc-201-11-17-a
             94356 slurm_hpc   run.sh   cdroin  R    3:10:03      1 hpc-201-11-17-b
             94355 slurm_hpc   run.sh   cdroin  R    3:10:06      1 hpc-201-11-19-b
             94354 slurm_hpc   run.sh   cdroin  R    3:10:23      1 hpc-201-11-18-b
             94353 slurm_hpc   run.sh   cdroin  R    3:10:39      1 hpc-201-11-19-b
             94352 slurm_hpc   run.sh   cdroin  R    3:10:40      1 hpc-201-11-19-b
             94351 slurm_hpc   run.sh   cdroin  R    3:10:44      1 hpc-201-11-18-a
             94350 slurm_hpc   run.sh   cdroin  R    3:10:51      1 hpc-201-11-17-b
             94349 slurm_hpc   run.sh   cdroin  R    3:10:54      1 hpc-201-11-17-b
             94348 slurm_hpc   run.sh   cdroin  R    3:10:59      1 hpc-201-11-19-b
             94345 slurm_hpc   run.sh   cdroin  R    3:11:18      1 hpc-201-11-17-a
             94346 slurm_hpc   run.sh   cdroin  R    3:11:18      1 hpc-201-11-18-b
             94347 slurm_hpc   run.sh   cdroin  R    3:11:18      1 hpc-201-11-20-a
             94344 slurm_hpc   run.sh   cdroin  R    3:11:20      1 hpc-201-11-22-b
             94341 slurm_hpc   run.sh   cdroin  R    3:11:24      1 hpc-201-11-22-b
             94342 slurm_hpc   run.sh   cdroin  R    3:11:24      1 hpc-201-11-21-a
             94343 slurm_hpc   run.sh   cdroin  R    3:11:24      1 hpc-201-11-21-b
             94340 slurm_hpc   run.sh   cdroin  R    3:11:28      1 hpc-201-11-18-b
             94339 slurm_hpc   run.sh   cdroin  R    3:11:34      1 hpc-201-11-21-b
             94337 slurm_hpc   run.sh   cdroin  R    3:11:37      1 hpc-201-11-17-a
             94338 slurm_hpc   run.sh   cdroin  R    3:11:37      1 hpc-201-11-20-a
             94336 slurm_hpc   run.sh   cdroin  R    3:11:39      1 hpc-201-11-21-b
             94335 slurm_hpc   run.sh   cdroin  R    3:11:44      1 hpc-201-11-20-a
             94334 slurm_hpc   run.sh   cdroin  R    3:11:49      1 hpc-201-11-21-b
             94333 slurm_hpc   run.sh   cdroin  R    3:11:53      1 hpc-201-11-20-a
             94332 slurm_hpc   run.sh   cdroin  R    3:11:56      1 hpc-201-11-20-a
             94330 slurm_hpc   run.sh   cdroin  R    3:11:58      1 hpc-201-11-20-b
             94331 slurm_hpc   run.sh   cdroin  R    3:11:58      1 hpc-201-11-21-b
             94328 slurm_hpc   run.sh   cdroin  R    3:12:04      1 hpc-201-11-19-b
             94327 slurm_hpc   run.sh   cdroin  R    3:12:06      1 hpc-201-11-19-b
             94325 slurm_hpc   run.sh   cdroin  R    3:12:13      1 hpc-201-11-18-a
             94326 slurm_hpc   run.sh   cdroin  R    3:12:13      1 hpc-201-11-19-b
             94324 slurm_hpc   run.sh   cdroin  R    3:12:15      1 hpc-201-11-21-a
             94323 slurm_hpc   run.sh   cdroin  R    3:12:18      1 hpc-201-11-21-b
             94322 slurm_hpc   run.sh   cdroin  R    3:12:22      1 hpc-201-11-17-b
             94321 slurm_hpc   run.sh   cdroin  R    3:12:25      1 hpc-201-11-21-a
             94270 slurm_hpc   run.sh   cdroin  R    3:13:38      1 hpc-201-11-18-a
             94261 slurm_hpc   run.sh   cdroin  R    3:13:53      1 hpc-201-11-18-a
             94260 slurm_hpc   run.sh   cdroin  R    3:13:56      1 hpc-201-11-20-b
             94251 slurm_hpc   run.sh   cdroin  R    3:14:06      1 hpc-201-11-21-b
             94249 slurm_hpc   run.sh   cdroin  R    3:14:08      1 hpc-201-11-20-a
             94250 slurm_hpc   run.sh   cdroin  R    3:14:08      1 hpc-201-11-22-b
             94240 slurm_hpc   run.sh   cdroin  R    3:14:23      1 hpc-201-11-20-b
             94238 slurm_hpc   run.sh   cdroin  R    3:14:28      1 hpc-201-11-20-b
             94239 slurm_hpc   run.sh   cdroin  R    3:14:28      1 hpc-201-11-22-a
             94237 slurm_hpc   run.sh   cdroin  R    3:14:30      1 hpc-201-11-21-b
             94228 slurm_hpc   run.sh   cdroin  R    3:14:44      1 hpc-201-11-19-b
             94227 slurm_hpc   run.sh   cdroin  R    3:14:46      1 hpc-201-11-07-3
             94226 slurm_hpc   run.sh   cdroin  R    3:14:55      1 hpc-201-11-20-a
             94224 slurm_hpc   run.sh   cdroin  R    3:15:01      1 hpc-201-11-19-b
             94225 slurm_hpc   run.sh   cdroin  R    3:15:01      1 hpc-201-11-22-a
             94214 slurm_hpc   run.sh   cdroin  R    3:17:06      1 hpc-201-11-05-3
             94212 slurm_hpc   run.sh   cdroin  R    3:17:13      1 hpc-201-11-05-2
             94213 slurm_hpc   run.sh   cdroin  R    3:17:13      1 hpc-201-11-07-4
             94211 slurm_hpc   run.sh   cdroin  R    3:17:17      1 hpc-201-11-07-3
             94210 slurm_hpc   run.sh   cdroin  R    3:17:23      1 hpc-201-11-07-4
             94201 slurm_hpc   run.sh   cdroin  R    3:18:19      1 hpc-201-11-07-3
             94200 slurm_hpc   run.sh   cdroin  R    3:18:55      1 hpc-201-11-07-3
             94195 slurm_hpc   run.sh   cdroin  R    3:34:47      1 hpc-201-11-22-b
             94196 slurm_hpc   run.sh   cdroin  R    3:34:47      1 hpc-201-11-22-b
             94197 slurm_hpc   run.sh   cdroin  R    3:34:47      1 hpc-201-11-22-b
             94198 slurm_hpc   run.sh   cdroin  R    3:34:47      1 hpc-201-11-22-b
             94199 slurm_hpc   run.sh   cdroin  R    3:34:47      1 hpc-201-11-22-b
             94148 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-a
             94149 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-a
             94150 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-a
             94151 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-a
             94152 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94153 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94162 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94163 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94164 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94165 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94166 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94167 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94168 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94169 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94170 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94179 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94180 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94181 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94182 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94183 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94184 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94185 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94186 slurm_hpc   run.sh   cdroin  R    3:34:50      1 hpc-201-11-22-b
             94084 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-21-b
             94085 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-21-b
             94086 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-21-b
             94087 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-21-b
             94088 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-21-b
             94089 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-21-b
             94090 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-21-b
             94091 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-21-b
             94092 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-21-b
             94093 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-21-b
             94094 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-21-b
             94095 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-21-b
             94096 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-21-b
             94105 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94106 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94107 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94108 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94109 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94110 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94111 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94112 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94113 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94114 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94115 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94116 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94125 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94126 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94127 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94128 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94129 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94130 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94131 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94132 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94133 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94134 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94135 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94144 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94145 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94146 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             94147 slurm_hpc   run.sh   cdroin  R    3:34:52      1 hpc-201-11-22-a
             93993 slurm_hpc   run.sh   cdroin  R    3:34:56      1 hpc-201-11-20-b
             93994 slurm_hpc   run.sh   cdroin  R    3:34:56      1 hpc-201-11-20-b
             93995 slurm_hpc   run.sh   cdroin  R    3:34:56      1 hpc-201-11-20-b
             93996 slurm_hpc   run.sh   cdroin  R    3:34:56      1 hpc-201-11-20-b
             94006 slurm_hpc   run.sh   cdroin  R    3:34:56      1 hpc-201-11-20-b
             94007 slurm_hpc   run.sh   cdroin  R    3:34:56      1 hpc-201-11-20-b
             94008 slurm_hpc   run.sh   cdroin  R    3:34:56      1 hpc-201-11-21-a
             94018 slurm_hpc   run.sh   cdroin  R    3:34:56      1 hpc-201-11-21-a
             94019 slurm_hpc   run.sh   cdroin  R    3:34:56      1 hpc-201-11-21-a
             94020 slurm_hpc   run.sh   cdroin  R    3:34:56      1 hpc-201-11-21-a
             94029 slurm_hpc   run.sh   cdroin  R    3:34:56      1 hpc-201-11-21-a
             94030 slurm_hpc   run.sh   cdroin  R    3:34:56      1 hpc-201-11-21-a
             94039 slurm_hpc   run.sh   cdroin  R    3:34:56      1 hpc-201-11-21-a
             93931 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-a
             93932 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-a
             93933 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-a
             93934 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-a
             93935 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-a
             93936 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-a
             93937 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-a
             93948 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-a
             93949 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-a
             93950 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-a
             93951 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-a
             93952 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-a
             93953 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-a
             93954 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-a
             93964 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-b
             93965 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-b
             93966 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-b
             93967 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-b
             93968 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-b
             93969 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-b
             93979 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-b
             93980 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-b
             93981 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-b
             93982 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-b
             93983 slurm_hpc   run.sh   cdroin  R    3:34:59      1 hpc-201-11-20-b
             93855 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-18-b
             93856 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-18-b
             93857 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-18-b
             93858 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-18-b
             93859 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-18-b
             93860 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-18-b
             93861 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-18-b
             93862 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-18-b
             93863 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-18-b
             93874 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93875 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93876 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93877 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93878 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93879 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93880 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93881 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93882 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93883 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93894 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93895 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93896 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93897 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93898 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93899 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93900 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93901 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93903 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-19-b
             93913 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-20-a
             93914 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-20-a
             93915 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-20-a
             93916 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-20-a
             93917 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-20-a
             93918 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-20-a
             93919 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-20-a
             93920 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-20-a
             93922 slurm_hpc   run.sh   cdroin  R    3:35:02      1 hpc-201-11-20-a
             93787 slurm_hpc   run.sh   cdroin  R    3:35:06      1 hpc-201-11-18-a
             93788 slurm_hpc   run.sh   cdroin  R    3:35:06      1 hpc-201-11-18-a
             93789 slurm_hpc   run.sh   cdroin  R    3:35:06      1 hpc-201-11-18-a
             93798 slurm_hpc   run.sh   cdroin  R    3:35:06      1 hpc-201-11-18-a
             93799 slurm_hpc   run.sh   cdroin  R    3:35:06      1 hpc-201-11-18-a
             93808 slurm_hpc   run.sh   cdroin  R    3:35:06      1 hpc-201-11-18-a
             93809 slurm_hpc   run.sh   cdroin  R    3:35:06      1 hpc-201-11-18-a
             93682 slurm_hpc   run.sh   cdroin  R    3:35:07      1 hpc-201-11-17-a
             93683 slurm_hpc   run.sh   cdroin  R    3:35:07      1 hpc-201-11-17-a
             93684 slurm_hpc   run.sh   cdroin  R    3:35:07      1 hpc-201-11-17-a
             93685 slurm_hpc   run.sh   cdroin  R    3:35:07      1 hpc-201-11-17-a
             93686 slurm_hpc   run.sh   cdroin  R    3:35:07      1 hpc-201-11-17-a
             93687 slurm_hpc   run.sh   cdroin  R    3:35:07      1 hpc-201-11-17-a
             93688 slurm_hpc   run.sh   cdroin  R    3:35:07      1 hpc-201-11-17-a
             93700 slurm_hpc   run.sh   cdroin  R    3:35:07      1 hpc-201-11-17-a
             93701 slurm_hpc   run.sh   cdroin  R    3:35:07      1 hpc-201-11-17-a
             93702 slurm_hpc   run.sh   cdroin  R    3:35:07      1 hpc-201-11-17-a
             93703 slurm_hpc   run.sh   cdroin  R    3:35:07      1 hpc-201-11-17-a
